loan_id,customer_id,loan_purpose,loan_type,loan_amount,interest_rate,tenure_months,emi_amount,disbursement_date,maturity_date,repayment_frequency,loan_status,num_payments_made,outstanding_balance,collateral_value,num_late_payments,penalty_charges,loan_officer_id,branch_code,insurance_taken,loan_duration_years,total_repayment,total_interest_paid,default_flag,ltv_ratio,risk_category,disbursement_year,disbursement_month,days_to_maturity,log_loan_amount,log_emi_amount,log_outstanding_balance,log_total_repayment,log_total_interest_paid,insurance_taken_enc,default_flag_enc,loan_purpose_Education,loan_purpose_Home,loan_purpose_Medical,loan_purpose_Personal,loan_purpose_Travel,loan_purpose_Vehicle,loan_purpose_Wedding,loan_type_Unsecured,repayment_frequency_Monthly,repayment_frequency_Quarterly,risk_category_Low,risk_category_Medium,loan_amount_scaled,interest_rate_scaled,tenure_months_scaled,emi_amount_scaled,num_payments_made_scaled,outstanding_balance_scaled,num_late_payments_scaled
LOAN000051,CUST00718,Wedding,Unsecured,99890.93,8.43,120,1234.77,2021-02-21,2030-12-31,Monthly,Active,10,62380.54,58092.61,13.0,46784.49,LO112,BR20,False,10.0,148172.4,48281.47,False,1.7195,Medium,2021,2,3600,11.51184418059292,7.119449536559439,11.041024677256873,11.906138488554884,10.784823833803424,0,0,0,0,0,0,0,0,1,1,1,0,0,1,-0.871358787494159,-1.2888472981083334,0.450193713383232,-0.8862649471996614,-1.5247453789439012,-0.6093114211897124,0.649401212349684
LOAN000052,CUST01223,Home,Secured,199601.7,7.72,24,9001.98,2024-06-19,2026-06-09,Monthly,Defaulted,16,27547.95,322125.27,17.0,12521.19,LO116,BR46,False,2.0,216047.52,16445.82,True,0.6196,High,2024,6,720,12.204084169822119,9.105310912624281,10.223719701332074,12.283258291070474,9.70788742443623,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.5455599947702489,-1.44904841252846,-0.914719010365829,-0.14056922547178705,-1.4381230559386298,-0.8067619483813909,1.3708245180519805
LOAN000053,CUST01195,Business,Unsecured,96410.35,13.45,180,1248.51,2022-01-28,2036-11-10,Monthly,Defaulted,154,4195.98,91355.99,17.0,8386.03,LO104,BR50,False,15.0,224731.8,128321.45,True,1.0553,High,2022,1,5400,11.476379212257205,7.130506753444262,8.342120498013683,12.32266741992814,11.762301515810842,0,1,0,0,0,0,0,0,0,1,1,0,0,0,-0.8827313680286287,-0.15615772854631205,1.303264165726395,-0.8849458301400557,0.5541903731826149,-0.9391339249546019,1.3708245180519805
LOAN000054,CUST00406,Personal,Unsecured,77979.23,8.01,12,6783.65,2021-12-18,2022-12-13,Quarterly,Active,123,1049.6,75567.7,0.0,24666.2,LO155,BR40,False,1.0,81403.8,3424.57,False,1.0319,Low,2021,12,360,11.264210612006464,8.822417986561147,6.957116708519861,11.307189518311052,8.13902316020716,0,0,0,0,0,1,0,0,0,1,0,1,1,0,-0.9429539161500554,-1.3836141545258729,-1.0853331008344616,-0.35354134678440713,0.10664170432204541,-0.9569693598087243,-1.6952245311827796
LOAN000055,CUST00228,Personal,Unsecured,1408858.46,17.78,120,33676.68,2019-01-01,2028-11-09,Quarterly,Active,94,611651.86,1522081.7899999998,5.0,2525.76,LO103,BR15,False,10.0,4041201.6,2632343.14,False,0.9256,Low,2019,1,3600,14.15829104140636,10.424590582373227,13.323920178340858,15.212052878908763,14.783385315159645,0,0,0,0,0,1,0,0,0,1,0,1,1,0,3.4056119047269373,0.8208434340440375,0.450193713383232,2.2283403604565946,-0.3120328568701002,2.5042644485710257,-0.793445399054909
LOAN000056,CUST00411,Vehicle,Secured,164854.77,21.52,12,15391.42,2018-10-19,2019-10-14,Monthly,Active,154,12190.56,119344.63,8.0,1820.59,LO188,BR33,False,1.0,184697.04,19842.27,False,1.3813,Medium,2018,10,360,12.012826249403869,9.641630459435493,9.40849918803635,12.126477554328103,9.895620185806166,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-0.6590934460199205,1.6647197269049854,-1.0853331008344616,0.47285284915178444,0.5541903731826149,-0.8938161913127439,-0.25237791977818663
LOAN000057,CUST00952,Medical,Secured,176870.6,15.33,36,6159.9,2020-01-04,2022-12-19,Monthly,Closed,205,142163.27,124943.96,1.0,24800.73,LO121,BR11,False,3.0,221756.4,44885.8,False,1.4156,Low,2020,1,1080,12.08317932458004,8.725978149751535,11.864738498955948,12.30933927052822,10.711899043870831,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.6198324624012427,0.26803677160838935,-0.7441049198971964,-0.41342484503252475,1.2904801187274226,-0.1570584563860229,-1.5148687047572054
LOAN000058,CUST00898,Personal,Unsecured,286122.49,14.13,36,9252.53,2023-03-03,2026-02-15,Monthly,Active,114,285355.55,223473.25,9.0,25120.02,LO109,BR48,False,3.0,333091.08,46968.59,False,1.2803,Medium,2023,3,1080,12.564178779827225,9.132760379329081,12.561494729968098,12.716174247255452,10.757255650007,0,0,0,0,0,1,0,0,0,1,1,0,0,1,-0.2628586483909265,-0.002725675298866599,-0.7441049198971964,-0.11651502028370539,-0.02329178018586184,0.654635166619859,-0.07202209335261252
LOAN000059,CUST00691,Medical,Secured,114761.34,19.57,24,5816.79,2020-11-22,2022-11-12,Monthly,Closed,122,7035.31,179037.27,19.0,467.63,LO116,BR34,False,2.0,139602.96,24841.62,False,0.641,Medium,2020,11,720,11.650618660267343,8.668675743525746,8.858839164011377,11.846564835670257,10.120316005525572,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.8227706397413178,1.2247307506806944,-0.914719010365829,-0.4463653293353891,0.0922046504878335,-0.9230390205742172,1.7315361709031285
LOAN000060,CUST00878,Home,Secured,179631.99,19.72,60,4731.21,2023-04-23,2028-03-27,Monthly,Active,86,77731.48,5172.96,3.0,14802.85,LO165,BR45,False,5.0,283872.6,104240.61,False,34.7252,Low,2023,4,1800,12.098671103950855,8.462147602811797,11.261028467028565,12.55628434764757,11.554466656806083,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.6108097908459045,1.2585760565441009,-0.40287673895993115,-0.5505870977172592,-0.42752928754379554,-0.5222937404519945,-1.154157051906057
LOAN000061,CUST00787,Vehicle,Secured,1164179.77,17.86,48,34112.67,2020-11-14,2024-10-24,Bi-Annual,Closed,55,29956.82,334795.93,9.0,23868.37,LO167,BR42,False,4.0,1637408.16,473228.39,False,3.4773,Medium,2020,11,1440,13.967528195902903,10.437453462706179,10.307545671298838,14.3086257701436,13.067335518202484,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.6061393722485717,0.8388942638378541,-0.5734908294285638,2.270197845668934,-0.8750779564043649,-0.7931071311129588,-0.07202209335261252
LOAN000062,CUST00062,Education,Unsecured,357353.11,16.03,84,7103.88,2022-12-16,2029-11-09,Quarterly,Closed,196,47882.06,152302.6,0.0,19714.44,LO149,BR22,False,7.0,596725.92,239372.81,False,2.3463,Low,2022,12,2520,12.786482473911214,8.868537150874145,10.776517067404203,13.299214867290587,12.385781667625317,0,0,1,0,0,0,0,0,0,1,0,1,1,0,-0.030116989681685746,0.425981532304289,-0.0616485580226659,-0.32279747080205085,1.1605466342195154,-0.691496883697037,-1.6952245311827796
LOAN000063,CUST01351,Personal,Unsecured,590582.96,19.95,24,30043.77,2019-07-30,2021-07-19,Monthly,Active,93,190712.56,415298.49,10.0,6773.47,LO154,BR20,False,2.0,721050.48,130467.52,False,1.4221,Medium,2019,7,720,13.288867089101615,10.310443881554836,12.158527895510488,13.488465814550345,11.778887250591561,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0.7319471640419153,1.3104721922013252,-0.914719010365829,1.8795606255939592,-0.3264699107043121,0.11814596870213995,0.1083337330729616
LOAN000064,CUST00879,Personal,Unsecured,944937.84,9.03,48,23528.28,2019-05-23,2023-05-02,Monthly,Closed,97,372020.34,550800.64,8.0,28983.74,LO145,BR39,False,4.0,1129357.44,184419.6,False,1.7156,Medium,2019,5,1440,13.758875484804758,10.066000882018223,12.82670649720134,13.937160277243818,12.124974297531068,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1.8897798846178975,-1.1534660746547054,-0.5734908294285638,1.2540370440298259,-0.26872169536746443,1.1458994818618815,-0.25237791977818663
LOAN000065,CUST01157,Personal,Secured,317590.97,20.94,120,6336.85,2024-05-18,2034-03-27,Monthly,Closed,174,298466.58,424631.86,18.0,35516.65,LO116,BR33,False,10.0,760422.0,442831.03,False,0.7479,Medium,2024,5,3600,12.668522724660173,8.754294873198951,12.60641659620109,13.541630136377268,13.000945812340577,0,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.16003733036423284,1.533851210899812,0.450193713383232,-0.3964366526237,0.8429314498668532,0.7289557895056656,1.5511803444775545
LOAN000066,CUST01213,Personal,Secured,224808.36,21.18,12,20952.18,2023-06-23,2024-06-17,Quarterly,Closed,18,88987.42,372343.45,10.0,33776.96,LO151,BR25,False,1.0,251426.16,26617.8,False,0.6038,Medium,2023,6,360,12.323008033145554,9.950045703807485,11.39626152788938,12.434908604306901,10.189373012044966,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.4631987874843953,1.5880037002812628,-1.0853331008344616,1.006716996194995,-1.409248948270206,-0.4584888012545963,0.1083337330729616
LOAN000067,CUST00356,Education,Unsecured,85213.61,20.02,36,3167.71,2018-06-12,2021-05-27,Monthly,Active,56,42289.61,32736.85,3.0,19688.1,LO189,BR21,True,3.0,114037.56,28823.95,False,2.603,Low,2018,6,1080,11.352928176989826,8.061079843985658,10.652320354576268,11.644291915798517,10.268996610530378,1,0,1,0,0,0,0,0,0,1,1,0,1,0,-0.9193160255780941,1.3262666682709152,-0.7441049198971964,-0.7006918664722603,-0.860640902570153,-0.7231980061456721,-1.154157051906057
LOAN000068,CUST00071,Vehicle,Unsecured,197537.8,10.39,12,17402.56,2022-01-28,2023-01-23,Monthly,Active,158,48512.0,222419.69,4.0,6879.81,LO171,BR40,False,1.0,208830.72,11292.92,False,0.8881,Low,2022,1,360,12.193690299724622,9.764430061976515,10.789587082246053,12.24928403916141,9.332019806800576,0,0,0,0,0,0,0,1,0,1,1,0,1,0,-0.5523036607584153,-0.8466019681598148,-1.0853331008344616,0.6659335684571461,0.6119385885194625,-0.6879260328042631,-0.9738012254804831
LOAN000069,CUST00263,Personal,Secured,235626.17,19.8,24,11969.37,2021-03-20,2023-03-10,Monthly,Defaulted,15,29.49,173334.27,16.0,24974.34,LO130,BR22,False,2.0,287264.88,51638.71,True,1.3594,High,2021,3,720,12.370006046691076,9.390189708684154,3.4173987610001633,12.568163477037618,10.852046229143106,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-0.4278522603447829,1.2766268863379184,-0.914719010365829,0.14431685687928605,-1.4525601097728416,-0.9627519116457685,1.1904686916264062
LOAN000070,CUST00306,Education,Secured,140670.79,14.21,240,1770.77,2022-07-01,2042-03-18,Bi-Annual,Closed,44,126510.09,142296.35,17.0,44521.59,LO191,BR30,False,20.0,424984.8,284314.01,False,0.9886,Medium,2022,7,7200,11.854184725487729,7.479734325900958,11.748085251291288,12.959811035583662,12.557838092587305,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.7381131094650947,0.015325154494950491,2.156334618069558,-0.8348059410898562,-1.0338855485806961,-0.24578940183757383,1.3708245180519805
LOAN000071,CUST00558,Education,Secured,923734.83,15.72,60,22326.24,2022-08-03,2027-07-08,Quarterly,Closed,154,75482.77,1146831.28,4.0,23436.14,LO137,BR18,False,5.0,1339574.4,415839.57,False,0.8055,Low,2022,8,1800,13.736181411478722,10.013562736657635,11.231672945241005,14.107863256042918,12.938057220593885,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1.8205003568385714,0.3560345668532477,-0.40287673895993115,1.138634462492083,0.5541903731826149,-0.5350406816068497,-0.9738012254804831
LOAN000072,CUST01248,Business,Secured,648122.92,19.53,48,19560.68,2019-06-13,2023-05-23,Monthly,Closed,188,624951.77,1158325.05,17.0,9784.05,LO115,BR28,True,4.0,938912.64,290789.72,False,0.5595,Medium,2019,6,1440,13.381837191619313,9.881327829471063,13.345431357863134,13.75247878377984,12.580359112165317,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.9199554353789243,1.215705335783786,-0.5734908294285638,0.8731251920871703,1.04505020354582,2.579655748531835,1.3708245180519805
LOAN000073,CUST01352,Business,Unsecured,590328.09,6.96,48,14125.19,2022-12-11,2026-11-20,Monthly,Active,153,77240.95,227031.53,16.0,4652.67,LO143,BR14,False,4.0,678009.12,87681.03,False,2.6002,Medium,2022,12,1440,13.288435440041665,9.555785800253608,11.254697982210311,13.426917493064824,11.381472254286093,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.7311143920324168,-1.620531295569722,-0.5734908294285638,0.3512876676099585,0.539753319348403,-0.52507433779211,1.1904686916264062
LOAN000074,CUST00762,Education,Secured,244516.46,12.13,180,2955.09,2022-02-11,2036-11-24,Monthly,Under Review,230,147902.74,42549.09,2.0,47196.33,LO143,BR11,False,15.0,531916.2,287399.74,False,5.7467,Low,2022,2,5400,12.407041996390362,7.991622728153997,11.904316935735492,13.184243117113017,12.568632827432376,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.3988037859526441,-0.4539964201442934,1.303264165726395,-0.7211045789332058,1.6514064645827207,-0.12452394266479737,-1.3345128783316313
LOAN000075,CUST00588,Education,Secured,117427.28,14.13,36,4312.73,2023-10-01,2026-09-15,Quarterly,Active,156,117358.07,223473.25,9.0,25120.02,LO175,BR23,False,3.0,155258.28,37831.0,False,0.5255,Medium,2023,10,1080,11.6735830432281,8.369558238064172,11.672993488450087,11.952851772566463,10.540910584323711,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-0.8140598451754512,-0.002725675298866599,-0.7441049198971964,-0.5907635247262729,0.5830644808510387,-0.29766815027025667,-0.07202209335261252
LOAN000076,CUST00074,Education,Secured,1408858.46,19.12,48,23263.13,2021-07-08,2025-06-17,Quarterly,Defaulted,112,107501.56,611992.97,16.0,15648.35,LO177,BR46,True,4.0,1116630.24,-292228.22,True,2.3021,High,2021,7,1440,14.15829104140636,10.054667968350646,11.585269940219796,13.925826889256745,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3.4056119047269373,1.1231948330904733,-0.5734908294285638,1.2285811569589027,-0.05216588785428568,-0.3535403405314475,1.1904686916264062
LOAN000077,CUST00142,Medical,Secured,350911.39,19.65,24,17799.97,2022-03-11,2024-02-29,Monthly,Active,120,148766.46,114328.82,7.0,14767.62,LO178,BR39,False,2.0,427199.28,76287.89,False,3.0693,Medium,2022,3,720,12.768291870152852,9.787008229177435,11.91013969467086,12.96500822205862,11.24228259723403,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.051164912579738354,1.242781580474511,-0.914719010365829,0.7040871572968807,0.06333054281940967,-0.11962789648086453,-0.4327337462037607
LOAN000078,CUST00102,Business,Unsecured,498055.05,9.12,84,8043.61,2018-12-08,2025-11-01,Monthly,Active,102,388693.95,116631.71,7.0,44760.92,LO113,BR39,False,7.0,675663.24,177608.19,False,4.2703,Medium,2018,12,2520,13.118467899874295,8.992757580936319,12.87055012473122,13.423451545245024,12.08734085369695,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.4296179234667337,-1.1331588911366612,-0.0616485580226659,-0.23257812040733572,-0.19653642619640485,1.2404147930887655,-0.4327337462037607
LOAN000079,CUST01089,Home,Secured,440382.02,17.44,240,6607.28,2022-08-20,2042-05-07,Monthly,Active,126,14175.96,492267.64,1.0,8878.41,LO192,BR25,False,20.0,1585747.2,1145365.18,False,0.8946,Low,2022,8,7200,12.995400127229056,8.796078687184465,9.559373390642254,14.27656690438593,13.951234951703105,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.2411748541099347,0.7441274074203149,2.156334618069558,-0.3704738559403518,0.14995286582468118,-0.882561837941767,-1.5148687047572054
LOAN000080,CUST00193,Medical,Secured,344036.08,8.77,48,8523.83,2023-09-04,2027-08-14,Monthly,Defaulted,43,237310.15,206745.45,6.0,26751.86,LO105,BR48,False,4.0,409143.84,65107.76,True,1.6641,High,2023,9,1440,12.74850472124421,9.050738360603912,12.37712742825637,12.92182450436433,11.08381438135596,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.07362956406726197,-1.2121312714846109,-0.5734908294285638,-0.18647430713485305,-1.048322602414908,0.3822870707953719,-0.6130895726293348
LOAN000081,CUST00953,Home,Secured,1328674.85,18.67,84,28450.07,2023-01-18,2029-12-12,Monthly,Defaulted,108,106790.03,1522081.7899999998,19.0,35675.21,LO109,BR38,True,7.0,2389805.88,1061131.03,True,0.8729,High,2023,1,2520,14.0996934027538,10.255941048689072,11.578629213216933,14.686723117295646,13.874846849062498,1,1,0,1,0,0,0,0,0,0,1,0,0,0,3.143616903241693,1.0216589155002525,-0.0616485580226659,1.7265564874648605,-0.10991410319113334,-0.35757368900231046,1.7315361709031285
LOAN000082,CUST01086,Education,Unsecured,158591.19,10.3,48,4045.17,2020-12-12,2024-11-21,Monthly,Closed,156,37510.01,128744.59,5.0,19819.52,LO194,BR25,False,4.0,194168.16,35576.97,False,1.2318,Low,2020,12,1440,11.974091343590818,8.305526033651732,10.532389768866457,12.176485016873151,10.479481905067141,0,0,1,0,0,0,0,0,0,1,1,0,1,0,-0.6795593074522374,-0.866909151677859,-0.5734908294285638,-0.6164507853134734,0.5830644808510387,-0.7502914419127323,-0.793445399054909
LOAN000083,CUST01265,Travel,Unsecured,209579.07,17.94,24,10456.97,2018-06-24,2020-06-13,Monthly,Active,108,33548.61,88981.66,19.0,1995.12,LO145,BR21,False,2.0,250967.28,41388.21,False,2.3553,Medium,2018,6,720,12.252861141030213,9.255119646126635,10.420780517891131,12.433081835625998,10.630775497824697,0,0,0,0,0,0,1,0,0,1,1,0,0,1,-0.5129595535083896,0.8569450936316716,-0.914719010365829,-0.0008820252857691638,-0.10991410319113334,-0.772746864217451,1.7315361709031285
LOAN000084,CUST00410,Medical,Secured,997419.66,13.55,84,18444.59,2018-08-22,2025-07-16,Monthly,Active,109,754642.8625,1254452.8,17.0,11387.94,LO157,BR39,False,7.0,1549345.56,551925.9,False,0.7951,Medium,2018,8,2520,13.812927885735656,9.822580596507548,13.534001211645206,14.253343825814499,13.2211708889537,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2.0612609953941314,-0.1335941913040404,-0.0616485580226659,0.7659742925925945,-0.09547704935692143,3.3148171185646045,1.3708245180519805
LOAN000085,CUST00300,Business,Unsecured,286544.96,21.79,120,5881.88,2020-09-29,2030-08-08,Monthly,Closed,110,51708.96,139980.02,6.0,45090.41,LO152,BR42,False,10.0,705825.6,419280.64,False,2.047,Medium,2020,9,3600,12.565654221119372,8.679801716900172,10.853405691845198,13.467124877243377,12.946298144935675,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-0.26147825371578676,1.7256412774591179,0.450193713383232,-0.44011632428373376,-0.0810399955227095,-0.6698038823293571,-0.6130895726293348
LOAN000086,CUST01219,Personal,Unsecured,242620.37,15.49,48,6812.72,2024-04-16,2028-03-26,Quarterly,Active,222,9810.14,239750.68,17.0,26155.95,LO180,BR17,False,4.0,327010.56,84390.19,False,1.012,Medium,2024,4,1440,12.399257358999266,8.826693505506938,9.191273753758859,12.697750800936491,11.343218291249416,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-0.4049991431131181,0.3041384311960235,-0.5734908294285638,-0.35075046374781743,1.5359100339090253,-0.9073097381301817,1.3708245180519805
LOAN000087,CUST00454,Education,Secured,219168.1,14.13,120,3712.43,2018-02-02,2027-12-12,Monthly,Closed,129,128788.8,223473.25,9.0,25120.02,LO157,BR48,False,10.0,445491.6,226323.5,False,0.9807,Medium,2018,2,3600,12.29759885696591,8.219711256790308,11.765936896969912,13.0069359152051,12.329725089128784,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.48162798925115485,-0.002725675298866599,0.450193713383232,-0.6483956914570865,0.19326402732731693,-0.23287240396813744,-0.07202209335261252
LOAN000088,CUST00574,Medical,Secured,462056.33,12.21,180,5608.03,2019-09-26,2034-07-09,Monthly,Closed,133,159955.09,419138.35,6.0,27784.28,LO194,BR31,False,15.0,1009445.4,547389.07,False,1.1024,Medium,2019,9,5400,13.043444253274327,8.632133078041011,11.982654619051102,13.824912619733531,13.21291693512458,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.31199432557850093,-0.43594559035047636,1.303264165726395,-0.4664074601478573,0.2510122426641646,-0.0562045078654147,-0.6130895726293348
LOAN000089,CUST00619,Vehicle,Unsecured,223367.16,17.89,36,8062.94,2019-03-08,2022-02-20,Monthly,Active,8,90621.45,355638.8,6.0,47180.1,LO155,BR20,False,3.0,290265.84,66898.68,False,0.6281,Medium,2019,3,1080,12.316576630840123,8.99515754980728,11.414457253830061,12.578555916826286,11.110949462846285,0,0,0,0,0,0,0,1,0,1,1,0,0,1,-0.4679078196187745,0.8456633250105358,-0.7441049198971964,-0.23072233199669667,-1.553619486612325,-0.4492262088103646,-0.6130895726293348
LOAN000090,CUST00637,Education,Unsecured,204180.02,14.17,24,9819.68,2021-04-05,2023-03-26,Monthly,Closed,14,24310.23,88456.09,0.0,45456.7,LO137,BR25,False,2.0,235672.32,31492.3,False,2.3083,Low,2021,4,720,12.226762232302653,9.192245645386933,10.098693662492572,12.370201887778139,10.35753010377751,0,0,1,0,0,0,0,0,0,1,1,0,1,0,-0.5306006164733635,0.006299739598041745,-0.914719010365829,-0.062065439471809765,-1.4669971636070536,-0.8251151492458413,-1.6952245311827796
LOAN000091,CUST00301,Personal,Unsecured,456002.01,6.78,60,8982.13,2022-03-20,2027-02-22,Bi-Annual,Closed,211,341196.43,824731.9,9.0,24144.4,LO196,BR39,False,5.0,538927.8,82925.79,False,0.5529,Medium,2022,3,1800,13.030254689351931,9.10310365290452,12.740216562332138,13.197338744690672,11.325713449352557,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.2922122082930339,-1.6611456626058103,-0.40287673895993115,-0.14247493679880133,1.377102441732694,0.9711723863571011,-0.07202209335261252
LOAN000092,CUST00779,Medical,Secured,1408858.46,15.93,24,14146.67,2019-10-11,2021-09-30,Monthly,Defaulted,239,173922.69,457588.67,9.0,15913.7,LO161,BR14,False,2.0,339520.08,-1069338.38,True,3.0789,High,2019,10,720,14.15829104140636,9.557305225201773,12.0663719187813,12.735291315364053,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3.4056119047269373,0.4034179950620173,-0.914719010365829,0.3533498680786872,1.7813399490906279,0.0229716310206828,-0.07202209335261252
LOAN000093,CUST01480,Travel,Unsecured,119663.92,19.37,60,3128.56,2024-05-24,2029-04-28,Monthly,Closed,57,43583.64,79725.46,11.0,30083.44,LO189,BR10,False,5.0,187713.6,68049.68,False,1.5009,Medium,2024,5,1800,11.692450782595504,8.048647698572724,10.682460073689183,12.142678003246996,11.128008000682147,0,0,0,0,0,0,1,0,0,1,1,0,0,1,-0.8067517618885804,1.1796036761961517,-0.40287673895993115,-0.7044504860416613,-0.8462038487359411,-0.7158627231333595,0.2886895594985357
LOAN000094,CUST00989,Vehicle,Secured,275299.02,10.17,84,4594.51,2022-06-24,2029-05-18,Monthly,Closed,1,47234.41,99439.39,2.0,33744.38,LO117,BR12,False,7.0,385938.84,110639.82,False,2.7685,Low,2022,6,2520,12.525616763778716,8.432835018837576,10.762899102169797,12.863436781378049,11.614044377735615,0,0,0,0,0,0,0,1,0,0,1,0,1,0,-0.29822366923153826,-0.8962417500928119,-0.0616485580226659,-0.5637110643874279,-1.6546788634518086,-0.6951681247369852,-1.3345128783316313
